step,loss,fit,kl,normW,logdetV,sigma2,rhoW,val_bound
3631,-2945.833237720542,-2955.5344142037457,8.2514753858214,0.9084763988180202,-122.45177018932631,0.008744536292226122,0.14850591383535344,nan
3632,-2946.173323254596,-2955.7385343684455,8.115320474530861,0.908484326880013,-122.46931150412904,0.008741606532040045,0.14843965061823003,nan
3633,-2946.272958710033,-2955.9294237100503,8.206388186028365,0.9084060022052552,-122.48683162786955,0.008738679899672575,0.14840945053400134,nan
3634,-2946.4389836830146,-2956.081346889119,8.192103129209785,0.9082516015066746,-122.50433843517689,0.008735756409281977,0.14841691881405816,nan
3635,-2946.671208798845,-2956.349615804529,8.227963244922961,0.9081123378850565,-122.52183361322929,0.008732836112360571,0.14842460477562325,nan
3636,-2946.8649019886934,-2956.51509299258,8.199568852061663,0.9078306442922013,-122.53931797250283,0.008729918937498716,0.14849781145748103,nan
3637,-2947.227955162996,-2956.787157556152,8.108405058314181,0.907464673160703,-122.55678865314823,0.008727004893335553,0.14848935436991823,nan
3638,-2947.3472013381547,-2956.9461246355236,8.147946725775707,0.9072194535108056,-122.57422884446288,0.00872409392387819,0.14834284559302877,nan
3639,-2947.4495826155667,-2957.136271830701,8.235528427768907,0.9071156598242153,-122.59165510867786,0.00872118611308564,0.14825159455091996,nan
3640,-2947.729536551352,-2957.391051609045,8.210168995661743,0.9070415803636583,-122.6090799572169,0.00871828146541595,0.14814522126169508,nan
3641,-2947.962508103662,-2957.602076905749,8.188037074535806,0.9069784670816649,-122.6265045388903,0.008715379915132774,0.14808776205657365,nan
3642,-2948.177299832476,-2957.792895626013,8.163878598600162,0.9069165795149876,-122.64390701575813,0.00871248145274111,0.14803982730481535,nan
3643,-2948.4918930245485,-2958.015874026195,8.07207754744834,0.9068778064504903,-122.66130555861602,0.008709586097661485,0.1480810656982105,nan
3644,-2948.5099908491916,-2958.190659252609,8.228583176332444,0.9067248307641665,-122.67867259298357,0.00870669380943845,0.14808418088959582,nan
3645,-2948.7366024183557,-2958.4623855665754,8.273513510940079,0.9066457693942798,-122.696035938395,0.00870380462901403,0.14797934889408118,nan
3646,-2948.9622988639776,-2958.60942482433,8.19467440874381,0.9065019382145522,-122.71338600834119,0.0087009184961755,0.14781287334443277,nan
3647,-2949.089458014453,-2958.8203779031282,8.278288373718043,0.9063067378084556,-122.73072817669166,0.008698035454764805,0.14770336645882087,nan
3648,-2949.327756952039,-2959.049809355928,8.269240375575057,0.9061259854198421,-122.74807304309647,0.008695155502323795,0.1476145046111176,nan
3649,-2949.5833927535996,-2959.262654930908,8.226270678298697,0.9059174130501536,-122.76541498233429,0.008692278612967966,0.14758633489545905,nan
3650,-2949.8748471480976,-2959.4559753535077,8.127958624954776,0.9056777417262235,-122.7827328063141,0.008689404798023347,0.14763060796366542,nan
3651,-2949.953058806069,-2959.659072761704,8.252665542435992,0.9054649339740707,-122.80003025957558,0.008686534052094071,0.1476370818102936,nan
3652,-2950.203251652102,-2959.8342762613047,8.177498350475577,0.905228358300578,-122.81731620050513,0.00868366637899122,0.14756736325177536,nan
3653,-2950.4292794899134,-2960.1124538634017,8.22946948523921,0.9050147032190581,-122.8345980864868,0.008680801796254148,0.1476079060906454,nan
3654,-2950.545886775521,-2960.2359741636155,8.236202964220027,0.9048309534286297,-122.85186385231205,0.008677940267476782,0.1476939885601848,nan
3655,-2950.7017611783735,-2960.4712228875296,8.315397017806058,0.9046695919269572,-122.86912262412449,0.00867508184064305,0.14782125913653443,nan
3656,-2951.0292489780622,-2960.668047944275,8.184557360882309,0.9044140532507208,-122.88638667051467,0.008672226467693141,0.14783228082875988,nan
3657,-2951.18887739712,-2960.890617018378,8.247320073030174,0.9041911580317632,-122.90363679841727,0.008669374160293576,0.14782837325887122,nan
3658,-2951.364474759309,-2961.066492292566,8.247417420175498,0.90403799809176,-122.92089643746422,0.008666524916984851,0.14785618477478277,nan
3659,-2951.5199887794306,-2961.2302413184143,8.255470730739189,0.9039195398169436,-122.93814484699777,0.008663678741126871,0.14781600042089932,nan
3660,-2951.822295735919,-2961.423209071171,8.145953138372853,0.9037092160599203,-122.95539493386904,0.008660835658688316,0.14777085509366922,nan
3661,-2951.927345365535,-2961.635830918814,8.253348627746764,0.9034567542949193,-122.97263252722576,0.008657995662153573,0.14774729695599914,nan
3662,-2952.305198156286,-2961.8842270799514,8.123713745101444,0.9032477362400434,-122.98986608222741,0.008655158773566303,0.14765548443339435,nan
3663,-2952.4342905800863,-2962.1214930300166,8.231708275268655,0.9030663178335899,-123.00707631620926,0.008652324922279422,0.1476326427366429,nan
3664,-2952.582556418022,-2962.276721222036,8.238488101165338,0.9029882333812463,-123.02426825960745,0.008649494089215216,0.14770279397758596,nan
3665,-2952.7394722639947,-2962.4705105233943,8.275175478510404,0.9030109303418569,-123.04145220069155,0.008646666319346494,0.1478675007976325,nan
3666,-2952.9348199323945,-2962.684259205738,8.293391826886591,0.9029952512415212,-123.05863408737412,0.008643841596821118,0.14793596688519808,nan
3667,-2953.182980385151,-2962.8843526887067,8.245138007565956,0.9030388009247242,-123.0758204980418,0.008641019937726088,0.14803967657192618,nan
3668,-2953.4171748921062,-2963.1029529375373,8.22935921916659,0.903024081462789,-123.09298739577693,0.008638201331129938,0.1481394661657227,nan
3669,-2953.6118961269754,-2963.3503720013514,8.28187023928696,0.9030722626803437,-123.11015528014725,0.00863538575501592,0.14835156442124836,nan
3670,-2953.756197892115,-2963.5010920405193,8.28810142397051,0.903133823334076,-123.12730472795562,0.008632573166630299,0.1485294087500446,nan
3671,-2954.065785173446,-2963.7426325666383,8.219866031774359,0.9032389831952446,-123.14445199233276,0.00862976361217438,0.148690701080879,nan
3672,-2954.0539497197437,-2963.8401637112947,8.329043340690326,0.9033662748702008,-123.16158593982581,0.008626957053218328,0.14877383331659425,nan
3673,-2954.2989807969448,-2964.0781539546842,8.321812057550527,0.9035197993577399,-123.17873986401221,0.008624153586815187,0.14879075287243831,nan
3674,-2954.5661988846314,-2964.28105996496,8.25730707539463,0.9037379932011357,-123.19590500939623,0.008621353178161385,0.14882289032746093,nan
3675,-2954.7703002384674,-2964.508313070646,8.280265525313784,0.9039676972990559,-123.2130686006669,0.008618555802369646,0.1488137121605152,nan
3676,-2954.883086835122,-2964.683465104642,8.342437757651957,0.9041989148265686,-123.23021831041804,0.00861576145200171,0.14878963017509483,nan
3677,-2955.2621886298766,-2964.9228763197916,8.202552897838144,0.9044614639120704,-123.24736279748608,0.00861297012892699,0.1488178856758058,nan
3678,-2955.44665576491,-2965.132988014747,8.228002776210776,0.9047434030064547,-123.26447954375115,0.008610181797454096,0.14880849646840358,nan
3679,-2955.592297654086,-2965.2834493813366,8.232627175715601,0.905043746113712,-123.28157133607208,0.008607396449337895,0.14884755802720318,nan
3680,-2955.618235133619,-2965.445627663743,8.36867435376384,0.9053085846235692,-123.29864764734457,0.008604614117332259,0.14899990017897047,nan
3681,-2955.8824381290992,-2965.6964630484918,8.355111815045154,0.9056038989359363,-123.31574256563763,0.008601834836855778,0.1490828388880777,nan
3682,-2956.3394343572886,-2965.9731334677026,8.174588470209603,0.9059690346106113,-123.33284475511819,0.008599058571987398,0.14919111007242233,nan
3683,-2956.4041243838883,-2966.114798871122,8.251368023463751,0.906294294871932,-123.34992208321069,0.008596285216704002,0.14922920018938848,nan
3684,-2956.5872796216076,-2966.3559866435153,8.30920161749163,0.9067113468656729,-123.3669797366365,0.008593514846050431,0.14916753965081725,nan
3685,-2956.8402001568284,-2966.522940461101,8.223038662309222,0.907059710007389,-123.3840175617656,0.008590747407197053,0.14900813623695344,nan
3686,-2957.0907415703505,-2966.784413512982,8.233780174694486,0.9072501900346513,-123.40101991240836,0.00858798294207276,0.1489013069045445,nan
3687,-2957.2171573414535,-2966.9198003633014,8.242562773669885,0.9074078784431899,-123.41798023439188,0.008585221384136253,0.14880249362183412,nan
3688,-2957.450221090153,-2967.135438093547,8.224949257462312,0.9075455059858993,-123.43491724545706,0.00858246279772524,0.14872414680498683,nan
3689,-2957.6312149767537,-2967.3828123930393,8.29114043648044,0.9077361429795262,-123.45183706029762,0.00857970718119296,0.14873667434935808,nan
3690,-2957.9270587177334,-2967.548283370921,8.160578056615734,0.9079394241036357,-123.46875003187037,0.008576954481569627,0.14871916763266563,nan
3691,-2958.018091556401,-2967.712205173919,8.233279371014795,0.9081013722943677,-123.48562002674362,0.008574204725655375,0.14879317589785962,nan
3692,-2958.1238647823557,-2967.908705187352,8.323818236374533,0.9082757529116186,-123.5024736363084,0.00857145795118888,0.14890447645574284,nan
3693,-2958.3180356214184,-2968.088516478455,8.309269788068223,0.9084763740219733,-123.51932979479471,0.008568714146524464,0.14898596862537974,nan
3694,-2958.713027876317,-2968.29338637077,8.11896011434434,0.9086323642052133,-123.53618923347167,0.008565973332537481,0.14903291822021195,nan
3695,-2958.745824849352,-2968.524561267949,8.317151276717608,0.9087775255707516,-123.55303449780848,0.00856323548341933,0.14901892196154565,nan
3696,-2959.0685401848855,-2968.7164129473076,8.186102536054662,0.9088789328565675,-123.5698720193418,0.008560500574435461,0.14901140755293166,nan
3697,-2959.2073287874014,-2968.9320076116383,8.262723868484581,0.908976269865575,-123.58669064721633,0.008557768609437296,0.149157837782714,nan
3698,-2959.420556270182,-2969.1101994406986,8.227507235101541,0.9089776402748533,-123.60348544789055,0.008555039575455187,0.14916895973863334,nan
3699,-2959.555064921091,-2969.3200485156963,8.302668636208448,0.9089298833407415,-123.62026478874745,0.008552313504150118,0.1491987104641727,nan
3700,-2959.852885880442,-2969.509519672055,8.194140781583712,0.908858429596812,-123.63703428982589,0.008549590364246773,0.14917418135405702,nan
3701,-2959.8034726815267,-2969.6189508434477,8.352805588153657,0.9088349664590704,-123.65378255746285,0.008546870148086623,0.14917612306540862,nan
3702,-2960.1308907784455,-2969.8651308825924,8.27138784589675,0.9088119247180582,-123.67054097526315,0.008544152964737331,0.14925897040730382,nan
3703,-2960.3130336195118,-2970.0871007402448,8.311034002459962,0.9088222833534317,-123.68729616950091,0.008541438737535838,0.14929109926105014,nan
3704,-2960.544357811738,-2970.3063029344685,8.29872840429388,0.9089120695507068,-123.70403804058904,0.008538727456085029,0.14930381162753334,nan
3705,-2960.7270177761925,-2970.4616580613274,8.271243947438712,0.9088994341135006,-123.72075638119163,0.008536019087774497,0.14923929839897357,nan
3706,-2960.9510832534515,-2970.6244891428423,8.209830441427926,0.9088765144704074,-123.73746254095006,0.008533313665990076,0.1491307194779563,nan
3707,-2961.18768124975,-2970.8704031082175,8.218971192915934,0.9087494544867754,-123.7541591308131,0.008530611226648914,0.14901166264792012,nan
3708,-2961.424869679431,-2971.1268307125456,8.23803315721549,0.908683071898848,-123.77083628127562,0.008527911705767565,0.1487931545398065,nan
3709,-2961.612136054944,-2971.3297882441266,8.253546442987583,0.9086424056247007,-123.78748826989612,0.008525215053390978,0.14866718132633752,nan
3710,-2961.6474692022734,-2971.453769753768,8.342017106752426,0.9086026406164012,-123.80412162433805,0.008522521268887834,0.14864487110578484,nan
3711,-2961.9672314948093,-2971.6514613899835,8.219765949422474,0.9086409891067069,-123.82075194307112,0.008519830433240089,0.14853399604441095,nan
3712,-2962.0128068933177,-2971.8363784064336,8.358926119972745,0.9087077338447642,-123.8373746525047,0.008517142513026123,0.14843593526511029,nan
3713,-2962.3419076784226,-2972.027898709388,8.221165801521822,0.908728722480386,-123.85400254614159,0.008514457531023327,0.14832948449527836,nan
3714,-2962.5074306265833,-2972.2250135236973,8.252574598062429,0.9088417380404546,-123.87062039320112,0.008511775485646118,0.1482700877672435,nan
3715,-2962.800074474747,-2972.440673343886,8.175407820426004,0.9089492724091498,-123.88722734653467,0.008509096347390622,0.14825329485706584,nan
3716,-2962.8724102622045,-2972.6265355646938,8.288751551800324,0.9090611423687622,-123.90381554647848,0.008506420095516854,0.14827178524672252,nan
3717,-2963.1426433573847,-2972.8133680562783,8.205170518677487,0.9091155614970973,-123.9203870436548,0.008503746759665547,0.14836804631799702,nan
3718,-2963.264223499156,-2973.0170582700953,8.28710298580949,0.909099007086527,-123.93693626057322,0.008501076315987156,0.1484718716198621,nan
3719,-2963.4883235808866,-2973.2184412195793,8.264210363074724,0.9090272801788578,-123.9534757800345,0.008498408776961697,0.14863999585701665,nan
3720,-2963.652856217292,-2973.4074219794943,8.288480831367542,0.9090176503322167,-123.97000698990502,0.00849574415988055,0.14885654590874295,nan
3721,-2963.8855260526643,-2973.637269446145,8.285482541636437,0.9089638756949942,-123.98652656112853,0.008493082443647515,0.1490150670821333,nan
3722,-2964.033892392223,-2973.7995187559545,8.299185486629089,0.9090255511469734,-124.00303780358959,0.008490423599845531,0.1490943097021997,nan
3723,-2964.218112030911,-2973.961944914025,8.27721562160216,0.9089907338063206,-124.01953710490905,0.008487767643454209,0.14909399244949018,nan
3724,-2964.4684592319013,-2974.2368654936877,8.301615440610068,0.9088787248169483,-124.03603505333919,0.008485114587170633,0.14916620898845254,nan
3725,-2964.4465329787527,-2974.3390448848522,8.425549992133767,0.9087030878706079,-124.05251900047648,0.008482464374942406,0.1491917830336705,nan
3726,-2964.6198618039753,-2974.5339908194765,8.446999126665755,0.9084385722820911,-124.06901357529131,0.008479817092407234,0.14904688629584992,nan
3727,-2965.0171510543746,-2974.7645148167635,8.280064440950785,0.9082108442164777,-124.08551951145654,0.008477172735807828,0.14888442984163527,nan
3728,-2965.1634450315387,-2974.945982463162,8.315066372254485,0.9080510538734802,-124.10201053969956,0.008474531241635674,0.14874367816226686,nan
3729,-2965.222676049448,-2975.125729894788,8.435408791078808,0.9079546361956078,-124.11849768760626,0.008471892636972901,0.1487686692042379,nan
3730,-2965.4581217844475,-2975.3169780700305,8.391035044940022,0.9079169966419872,-124.13499044086706,0.008469256900196134,0.14890909314453613,nan
3731,-2965.883072055234,-2975.5736961038574,8.222625723978634,0.9079038612616863,-124.15148425887372,0.008466624041157503,0.14903107775454172,nan
3732,-2965.946723911321,-2975.689411609628,8.274515608264075,0.9078106082601862,-124.16794041464357,0.00846399399052245,0.14914899165188988,nan
3733,-2966.257034270056,-2975.935752097863,8.210371965945669,0.9077212141339837,-124.18438446854168,0.008461366844477583,0.14923291328492755,nan
3734,-2966.3624379583825,-2976.1073292718734,8.276370370452746,0.907673695301825,-124.20080924331899,0.008458742546635544,0.14925519692982503,nan
3735,-2966.5958965427267,-2976.326925885807,8.262336595576636,0.9075398056117214,-124.21722124405827,0.008456121093955951,0.1492696621227832,nan
3736,-2966.759623355563,-2976.4888040732108,8.260317123632401,0.9073821234111815,-124.23362475721031,0.00845350246002569,0.14930728162013476,nan
3737,-2966.9313819960093,-2976.6928802062284,8.29246881848989,0.9070879463971391,-124.25001961446836,0.00845088666571895,0.14931301999571706,nan
3738,-2967.1038195279566,-2976.881566293152,8.308550749307306,0.906821446453759,-124.26639800934527,0.008448273716468589,0.14931943020096997,nan
3739,-2967.227949731307,-2977.0670973627366,8.369784008140588,0.9065824819528736,-124.28277506774299,0.008445663622690293,0.14933842060416525,nan
3740,-2967.588338308589,-2977.295564763571,8.237692496540749,0.9064168802441784,-124.29915857465336,0.008443056372084413,0.149239047929909,nan
3741,-2967.8142904717715,-2977.4736788348105,8.189681339335685,0.906334849885775,-124.31551449913313,0.008440451949207175,0.14902265767471734,nan
3742,-2967.8121859393723,-2977.646280296659,8.36421491491209,0.9062436351743908,-124.33184160024834,0.008437850333549615,0.1488581181875611,nan
3743,-2968.1290124281672,-2977.834166410325,8.235102765873656,0.9061322386227353,-124.34817707381252,0.00843525155856413,0.14870133320314977,nan
3744,-2968.124440383797,-2977.9815906720733,8.386924399858383,0.9061080635929788,-124.36448841625165,0.008432655630506655,0.14856772226945875,nan
3745,-2968.540911227368,-2978.2694204791214,8.258108577068075,0.9060851617876665,-124.3808064165789,0.008430062579585024,0.14841788382012583,nan
3746,-2968.5803814301216,-2978.382497342547,8.331542250031337,0.9060202091397418,-124.39709924473911,0.008427472306925334,0.14830371196430484,nan
3747,-2968.852541909359,-2978.6359863701236,8.312698304366364,0.9059426855648297,-124.41338885304296,0.008424884882164774,0.14821790572083385,nan
3748,-2968.892622512253,-2978.759513305659,8.395972420774108,0.9058632893597003,-124.42965927396997,0.008422300234917357,0.14819072677009104,nan
3749,-2969.1904075278253,-2979.000039475508,8.338542962292536,0.9057395676771729,-124.44593024050724,0.00841971844361665,0.14815849616667667,nan
3750,-2969.3856066441317,-2979.17757968177,8.32070918511901,0.9057386763565126,-124.46218333094315,0.008417139453560282,0.1481175762115823,nan
3751,-2969.5458596180406,-2979.344702723929,8.327405629257434,0.905706691520929,-124.4784259315046,0.008414563267351878,0.14797066359631167,nan
3752,-2969.8160547031725,-2979.567255259833,8.279589091098464,0.9056867363276467,-124.49466227105239,0.008411989913835566,0.1478398191951422,nan
3753,-2969.9605245047483,-2979.733619372535,8.301305030404796,0.9057924138744412,-124.51088327148477,0.008409419355743785,0.14779383720552838,nan
3754,-2970.126176186605,-2979.8891588513234,8.291015155844647,0.9058837467726917,-124.52708778972521,0.008406851602188488,0.14772245702422668,nan
3755,-2970.368425058349,-2980.162601295441,8.322030730068244,0.9059861610012042,-124.5432856512792,0.008404286691014142,0.14764088190412503,nan
3756,-2970.507879038397,-2980.3404257711227,8.360223907900057,0.9060763351622564,-124.55946180928157,0.008401724534843473,0.14744979519229698,nan
3757,-2970.7309417400206,-2980.53260638945,8.329167191907882,0.9060988938933477,-124.57561649067519,0.008399165148511873,0.14716145738641478,nan
3758,-2970.9077262815654,-2980.722276203299,8.341879471355346,0.9060804224157983,-124.59175730911028,0.008396608529027601,0.14691277320159965,nan
3759,-2971.0943738233304,-2980.805891635131,8.238672314415492,0.9061220594286028,-124.60788689786,0.008394054681323326,0.14672494415875456,nan
3760,-2971.1434719347076,-2981.0584144173054,8.441924169644823,0.9061040778501032,-124.6240102573429,0.008391503692406422,0.1465476496008145,nan
3761,-2971.411246096806,-2981.2611863517122,8.376747466214784,0.906128599053028,-124.64014507417062,0.008388955491458858,0.14646063001149204,nan
3762,-2971.5864080952147,-2981.438389086962,8.378615983874734,0.906090586579576,-124.65628114933611,0.008386410064956417,0.14646059339318934,nan
3763,-2971.83759638353,-2981.604749484246,8.293615512091751,0.9060661058473557,-124.67240557560464,0.008383867427938035,0.14646475632894532,nan
3764,-2971.985220977974,-2981.778734214574,8.31980397026593,0.9060234951426256,-124.68850746697285,0.008381327594768574,0.14655141683818135,nan
3765,-2972.1165437080513,-2981.918155322766,8.327732076351998,0.9059453067915779,-124.70459886372726,0.008378790575425947,0.1466993759569722,nan
3766,-2972.1697819206197,-2982.128250239662,8.484415908775855,0.9059370333690459,-124.72069674513196,0.008376256409588662,0.14685394627083306,nan
3767,-2972.5381700293233,-2982.4373121281023,8.424916220475076,0.9059424159731617,-124.7368043729279,0.008373725073029567,0.14702580547373018,nan
3768,-2972.7964075783743,-2982.5397442208578,8.268937742780047,0.905940744823051,-124.7528945744927,0.008371196437676582,0.1472092479703296,nan
3769,-2972.9975478588394,-2982.7876981118743,8.31558010404095,0.9058951037073181,-124.76896848695645,0.008368670569827746,0.14732229378987344,nan
3770,-2973.0692111509306,-2982.9276334223373,8.383684279503886,0.9057641769829916,-124.78501331771426,0.008366147408857652,0.14745844829511986,nan
3771,-2973.376251636362,-2983.0995371082818,8.248378867021291,0.9056576365032032,-124.80104787848154,0.008363627022493329,0.14751735706903568,nan
3772,-2973.3851244692046,-2983.2289248712386,8.368724042186859,0.9055878951719097,-124.81706496724972,0.008361109407170013,0.14753279566653899,nan
3773,-2973.579009781063,-2983.473053632195,8.418795942292505,0.9055638730032111,-124.83309519835456,0.00835859463202166,0.1475526541875812,nan
3774,-2973.7492398680724,-2983.683555759757,8.458894022523742,0.9056042085518023,-124.84913320402181,0.008356082637652015,0.14751850688426515,nan
3775,-2974.067773774027,-2983.8707679697463,8.327397291667062,0.9056735986270388,-124.86517358097466,0.008353573401595702,0.14750330127079406,nan
3776,-2974.259135723743,-2984.0657942620956,8.330889322697601,0.9056704264308617,-124.88120548397958,0.00835106688619713,0.14754074196005165,nan
3777,-2974.5488854596497,-2984.264599705254,8.239770923038579,0.9057248660851249,-124.89721057948711,0.008348563108217293,0.14761154959141387,nan
3778,-2974.554147688759,-2984.395367523506,8.365099780737985,0.9058604422585682,-124.9131866765749,0.00834606205648376,0.14767908340348254,nan
3779,-2974.825843573414,-2984.6221647115767,8.320023469442454,0.906026184763952,-124.92914350704132,0.008343563764186874,0.14783994616745996,nan
3780,-2974.9018623482443,-2984.764707935511,8.386372645018012,0.9061334203345113,-124.94508005605428,0.008341068184597575,0.14802665638825394,nan
3781,-2975.082036032223,-2984.953269753614,8.394585247591415,0.906247827524374,-124.96101670558782,0.008338575360613614,0.1481336513799759,nan
3782,-2975.407397779416,-2985.193933042394,8.309711684855483,0.9063497714490706,-124.97695591994619,0.00833608527187563,0.1481767952332569,nan
3783,-2975.635025728338,-2985.353462463622,8.241439386915932,0.9064209392438757,-124.99287512778596,0.008333597873982046,0.1482932885409309,nan
3784,-2975.8486241118435,-2985.5857576918847,8.259963402516528,0.9064732483944673,-125.00877071395313,0.008331113193753596,0.14837290742826265,nan
3785,-2975.883124046045,-2985.6818951620858,8.321428243785999,0.906529998495402,-125.02463913559345,0.00832863119522558,0.14842877804965687,nan
3786,-2976.2070079249283,-2985.9294244204607,8.24490386936133,0.906511437222698,-125.04048834849365,0.008326151953387317,0.1485221286596085,nan
3787,-2976.372210918904,-2986.1204487423884,8.270554192693131,0.9065381010531116,-125.05630168617785,0.008323675403259755,0.1485812383047121,nan
3788,-2976.4619124994306,-2986.296016732667,8.356247579004549,0.9066271417959242,-125.07209272139926,0.008321201560786137,0.1485912866044562,nan
3789,-2976.6219053987775,-2986.472695535952,8.372761946330474,0.9066788242997124,-125.08787177563639,0.00831873042266465,0.1485931026428011,nan
3790,-2976.800959324013,-2986.6495220403167,8.37036172804622,0.9067659861955748,-125.10364871596722,0.00831626199881875,0.14856471725361717,nan
3791,-2976.928669887321,-2986.8597582520088,8.452715003071056,0.9068458521802469,-125.11941111954144,0.008313796304253648,0.14857411611172872,nan
3792,-2977.230444141928,-2987.05681161396,8.34782240089189,0.9069081035016789,-125.13517150612714,0.008311333311894525,0.14858088569457256,nan
3793,-2977.483303625561,-2987.253521172747,8.291500417553571,0.9069833935421395,-125.15092065522943,0.008308872978891858,0.1485343176552783,nan
3794,-2977.4956165628437,-2987.3645963453,8.390091167811029,0.9070525561477665,-125.16663743640366,0.008306415311094927,0.14850527242808262,nan
3795,-2977.7305219118484,-2987.5825879478716,8.373005351801549,0.9071406922907843,-125.18234485032485,0.008303960364346592,0.14853216496599428,nan
3796,-2977.8474763574673,-2987.7388745788257,8.412164856305235,0.9072469618125666,-125.19804819650511,0.008301508105864528,0.14847887935268836,nan
3797,-2977.905943965068,-2987.883678371334,8.49832879432638,0.9073409314986308,-125.21375297372234,0.008299058569382685,0.14840561757511223,nan
3798,-2978.284284288975,-2988.103035231543,8.339169517105194,0.9075286570711354,-125.22947322826613,0.008296611781025713,0.14840904610298,nan
3799,-2978.469257211488,-2988.2775636388487,8.328550947694435,0.9076737949739966,-125.2451738470704,0.00829416770462977,0.14833590976462557,nan
3800,-2978.689095639657,-2988.513464003794,8.344439474695989,0.9078048851215688,-125.26086220599,0.008291726327473528,0.14834267338887425,nan
3801,-2978.8244470555596,-2988.651590874761,8.347044804620747,0.9078545275854576,-125.27652041318915,0.008289287598433658,0.14829971476284945,nan
3802,-2979.079420041768,-2988.910694771065,8.351006812616173,0.9078739747654161,-125.29216715664109,0.008286851565280898,0.14820826877331408,nan
3803,-2979.1348641500936,-2988.9947855493583,8.379484652777998,0.9078964496501282,-125.30779725520969,0.008284418167359867,0.1481282448108324,nan
3804,-2979.431158584144,-2989.2909066565126,8.37914370264117,0.907886794726063,-125.32342396559758,0.008281987485237141,0.14800591553332146,nan
3805,-2979.384778488192,-2989.3087173915865,8.443165306900193,0.9079266158315407,-125.33903300723065,0.008279559411168024,0.1479241665319888,nan
3806,-2979.638048015149,-2989.5109146126733,8.391921174860379,0.9080351892714863,-125.35465187118172,0.008277134089252774,0.14797113622070332,nan
3807,-2979.8152326854597,-2989.71417807537,8.417827101940928,0.9081730943058979,-125.3702685472133,0.008274711500794157,0.14803352419050375,nan
3808,-2980.319966232398,-2990.0472002008682,8.245944598099769,0.9082655294463828,-125.38587328193135,0.008272291611208316,0.14810562797752475,nan
3809,-2980.266675699572,-2990.095784564858,8.347646706731783,0.9084173944044908,-125.401436087805,0.008269874292449231,0.1482567751458485,nan
3810,-2980.5251144455888,-2990.307390456586,8.300641598306278,0.9085553174722457,-125.41699656895508,0.008267459650419483,0.14842449431928786,nan
3811,-2980.6259174127276,-2990.4536149445107,8.345894879367485,0.9085883545462475,-125.4325384669238,0.008265047645164895,0.14860436421970766,nan
3812,-2980.744995064421,-2990.6357129070975,8.408747711719926,0.9086036623873063,-125.44806979701004,0.008262638333601845,0.1488024170181112,nan
3813,-2980.9491182948223,-2990.8194146504825,8.388161159743335,0.9085565235135716,-125.46358802865541,0.008260231700034683,0.1490019203720962,nan
3814,-2981.098157511597,-2991.0113816527983,8.430922165799135,0.9085601148071474,-125.47909454634632,0.008257827741154038,0.14916041212328263,nan
3815,-2981.3717968956375,-2991.1880542773356,8.333787029188063,0.9086101428140079,-125.49459298943815,0.008255426446574848,0.14927560079275326,nan
3816,-2981.4822872481323,-2991.4103493194534,8.445421048522617,0.9087285181614526,-125.51007394557817,0.008253027825424855,0.14936776002786056,nan
3817,-2981.6247447021824,-2991.5480963659847,8.440539460880546,0.9088603912544544,-125.52555693379679,0.008250631819699351,0.14942863905288073,nan
3818,-2981.852927591832,-2991.661930219874,8.326023448567852,0.90888079587644,-125.54102612216778,0.008248238472512425,0.14945030916025762,nan
3819,-2982.0818281754546,-2991.9351177337085,8.370145737003334,0.9088391872801855,-125.5564881395099,0.008245847841748869,0.14952027829300302,nan
3820,-2982.0414165800285,-2992.012041967326,8.487315617223507,0.9088381635419489,-125.571934788743,0.008243459832253408,0.14961869974413328,nan
3821,-2982.418837830037,-2992.3014230356184,8.399108525061381,0.9088583361583751,-125.58739951969841,0.008241074533962152,0.14970168071997386,nan
3822,-2982.513984616469,-2992.413801453469,8.416173300740446,0.9088768751802649,-125.60286498747521,0.008238691847293037,0.14967366406461913,nan
3823,-2982.750618230781,-2992.6345370400963,8.400107098968672,0.9089337909392511,-125.61832359964183,0.008236311819788502,0.14963080821024677,nan
3824,-2982.864710494814,-2992.736884553785,8.388195382926106,0.9089632188707109,-125.63376305478214,0.008233934424158927,0.14963711746273353,nan
3825,-2983.0518541049014,-2992.9502662325767,8.41426813641522,0.908948718339687,-125.64919784781888,0.008231559698989884,0.149654325597571,nan
3826,-2983.2848000419826,-2993.138640940696,8.36953244215163,0.9089136630969187,-125.66462339132988,0.00822918763149437,0.1496907451119616,nan
3827,-2983.4620717169437,-2993.321686565259,8.375141625814752,0.9088891158506709,-125.68004165615436,0.008226818183147253,0.14964977188976003,nan
3828,-2983.61981212014,-2993.5267471871693,8.422297756629598,0.9088475327949017,-125.6954547540561,0.008224451364114775,0.14959910820492592,nan
3829,-2983.816759191128,-2993.7017783494452,8.400216351244033,0.9088498253983983,-125.7108508106244,0.008222087143329993,0.14961280358738235,nan
3830,-2984.0375815639522,-2993.8672539304266,8.344704445716575,0.9088452628567213,-125.72623471459815,0.008219725523220525,0.1495989120152922,nan
3831,-2984.128232441126,-2994.0384847652563,8.425122682366906,0.9087522378141342,-125.74160245105145,0.008217366517037542,0.14963697792786923,nan
3832,-2984.3056853034936,-2994.2007879609187,8.40981011561697,0.9086939294380952,-125.75696274515371,0.00821501015233955,0.14967473006200072,nan
